monetary_code	rate_as_float	date_as_iso
EUR	58586.8209	2021-11-09T06:09:00+00:00
USD	67830.5845	2021-11-09T06:14:00+00:00
GBP	49959.5996	2021-11-09T06:14:00+00:00
EUR	58476.6791	2021-11-09T06:14:00+00:00
USD	67917.7608	2021-11-09T06:19:00+00:00
GBP	50023.8079	2021-11-09T06:19:00+00:00
EUR	58551.8336	2021-11-09T06:19:00+00:00
USD	67997.7074	2021-11-09T06:24:00+00:00
GBP	50082.6914	2021-11-09T06:24:00+00:00
EUR	58620.7555	2021-11-09T06:24:00+00:00
USD	68014.1995	2021-11-09T06:29:00+00:00
GBP	50094.8384	2021-11-09T06:29:00+00:00
EUR	58634.9733	2021-11-09T06:29:00+00:00
USD	68051.1004	2021-11-09T06:34:00+00:00
GBP	50122.0172	2021-11-09T06:34:00+00:00
EUR	58666.7856	2021-11-09T06:34:00+00:00
USD	67993.2852	2021-11-09T06:39:00+00:00
GBP	50079.4343	2021-11-09T06:39:00+00:00
EUR	58616.9431	2021-11-09T06:39:00+00:00
USD	67929.9053	2021-11-09T06:44:00+00:00
GBP	50032.7528	2021-11-09T06:44:00+00:00
EUR	58562.3034	2021-11-09T06:44:00+00:00
USD	67886.6326	2021-11-09T06:49:00+00:00
GBP	50000.8809	2021-11-09T06:49:00+00:00
EUR	58524.9981	2021-11-09T06:49:00+00:00
USD	67959.7884	2021-11-09T06:54:00+00:00
GBP	50054.7627	2021-11-09T06:54:00+00:00
EUR	58588.0656	2021-11-09T06:54:00+00:00
USD	68026.6958	2021-11-09T06:59:00+00:00
GBP	50104.0424	2021-11-09T06:59:00+00:00
EUR	58645.7464	2021-11-09T06:59:00+00:00
USD	68062.376	2021-11-09T07:04:00+00:00
GBP	50130.3221	2021-11-09T07:04:00+00:00
EUR	58676.5063	2021-11-09T07:04:00+00:00
USD	67993.3327	2021-11-09T07:09:00+00:00
GBP	50110.2703	2021-11-09T07:09:00+00:00
EUR	58628.203	2021-11-09T07:09:00+00:00
USD	68031.8215	2021-11-09T07:14:00+00:00
GBP	50138.6361	2021-11-09T07:14:00+00:00
EUR	58661.3906	2021-11-09T07:14:00+00:00
USD	68126.734	2021-11-09T07:19:00+00:00
GBP	50208.5854	2021-11-09T07:19:00+00:00
EUR	58743.2302	2021-11-09T07:19:00+00:00
USD	68041.9217	2021-11-09T07:24:00+00:00
GBP	50146.0798	2021-11-09T07:24:00+00:00
EUR	58670.0995	2021-11-09T07:24:00+00:00
USD	67947.243	2021-11-09T07:29:00+00:00
GBP	50076.3027	2021-11-09T07:29:00+00:00
EUR	58588.4615	2021-11-09T07:29:00+00:00
USD	67905.7371	2021-11-09T07:34:00+00:00
GBP	50045.7134	2021-11-09T07:34:00+00:00
EUR	58552.6725	2021-11-09T07:34:00+00:00
USD	67923.916	2021-11-09T07:39:00+00:00
GBP	50059.111	2021-11-09T07:39:00+00:00
EUR	58568.3475	2021-11-09T07:39:00+00:00
USD	67886.3	2021-11-09T07:44:00+00:00
GBP	50031.3884	2021-11-09T07:44:00+00:00
EUR	58535.9125	2021-11-09T07:44:00+00:00
USD	67849.2372	2021-11-09T07:49:00+00:00
GBP	50004.0736	2021-11-09T07:49:00+00:00
EUR	58503.9547	2021-11-09T07:49:00+00:00
USD	67763.7522	2021-11-09T07:54:00+00:00
GBP	49941.0722	2021-11-09T07:54:00+00:00
EUR	58430.244	2021-11-09T07:54:00+00:00
USD	67917.4003	2021-11-09T07:59:00+00:00
GBP	50054.309	2021-11-09T07:59:00+00:00
EUR	58562.7292	2021-11-09T07:59:00+00:00
USD	67911.2093	2021-11-09T08:04:00+00:00
GBP	50049.7463	2021-11-09T08:04:00+00:00
EUR	58557.3909	2021-11-09T08:04:00+00:00
USD	67891.8583	2021-11-09T08:09:00+00:00
GBP	50044.4466	2021-11-09T08:09:00+00:00
EUR	58546.6119	2021-11-09T08:09:00+00:00
USD	67780.8708	2021-11-09T08:14:00+00:00
GBP	49962.6355	2021-11-09T08:14:00+00:00
EUR	58450.9017	2021-11-09T08:14:00+00:00
USD	67882.6799	2021-11-09T08:19:00+00:00
GBP	50037.681	2021-11-09T08:19:00+00:00
EUR	58538.6969	2021-11-09T08:19:00+00:00
USD	67939.7769	2021-11-09T08:24:00+00:00
GBP	50079.7683	2021-11-09T08:24:00+00:00
EUR	58587.9345	2021-11-09T08:24:00+00:00
USD	67963.0933	2021-11-09T08:29:00+00:00
GBP	50096.9554	2021-11-09T08:29:00+00:00
EUR	58608.0415	2021-11-09T08:29:00+00:00
USD	67992.1069	2021-11-09T08:34:00+00:00
GBP	50118.3418	2021-11-09T08:34:00+00:00
EUR	58633.0614	2021-11-09T08:34:00+00:00
USD	68044.2994	2021-11-09T08:39:00+00:00
GBP	50156.814	2021-11-09T08:39:00+00:00
EUR	58678.0696	2021-11-09T08:39:00+00:00
USD	67977.1854	2021-11-09T08:44:00+00:00
GBP	50107.3429	2021-11-09T08:44:00+00:00
EUR	58620.1938	2021-11-09T08:44:00+00:00
USD	68036.8984	2021-11-09T08:49:00+00:00
GBP	50151.3585	2021-11-09T08:49:00+00:00
EUR	58671.6874	2021-11-09T08:49:00+00:00
USD	68049.1503	2021-11-09T08:54:00+00:00
GBP	50160.3897	2021-11-09T08:54:00+00:00
EUR	58682.2528	2021-11-09T08:54:00+00:00
USD	68145.7825	2021-11-09T08:59:00+00:00
GBP	50231.6192	2021-11-09T08:59:00+00:00
EUR	58765.5837	2021-11-09T08:59:00+00:00
USD	68048.646	2021-11-09T09:04:00+00:00
GBP	50160.0179	2021-11-09T09:04:00+00:00
EUR	58681.8179	2021-11-09T09:04:00+00:00
USD	68090.6002	2021-11-09T09:09:00+00:00
GBP	50192.7816	2021-11-09T09:09:00+00:00
EUR	58748.9103	2021-11-09T09:09:00+00:00
USD	67984.65	2021-11-09T09:14:00+00:00
GBP	50114.6808	2021-11-09T09:14:00+00:00
EUR	58657.4959	2021-11-09T09:14:00+00:00
USD	67948.6041	2021-11-09T09:19:00+00:00
GBP	50088.1097	2021-11-09T09:19:00+00:00
EUR	58626.3954	2021-11-09T09:19:00+00:00
USD	67961.4589	2021-11-09T09:24:00+00:00
GBP	50097.5855	2021-11-09T09:24:00+00:00
EUR	58637.4865	2021-11-09T09:24:00+00:00
USD	67923.2843	2021-11-09T09:29:00+00:00
GBP	50069.4452	2021-11-09T09:29:00+00:00
EUR	58604.5493	2021-11-09T09:29:00+00:00
USD	68058.4398	2021-11-09T09:34:00+00:00
GBP	50169.0747	2021-11-09T09:34:00+00:00
EUR	58721.1622	2021-11-09T09:34:00+00:00
USD	67983.657	2021-11-09T09:39:00+00:00
GBP	50113.9488	2021-11-09T09:39:00+00:00
EUR	58656.6392	2021-11-09T09:39:00+00:00
USD	68141.204	2021-11-09T09:44:00+00:00
GBP	50230.0841	2021-11-09T09:44:00+00:00
EUR	58792.5716	2021-11-09T09:44:00+00:00
USD	68129.1215	2021-11-09T09:49:00+00:00
GBP	50221.1775	2021-11-09T09:49:00+00:00
EUR	58782.1467	2021-11-09T09:49:00+00:00
USD	68108.9045	2021-11-09T09:54:00+00:00
GBP	50206.2746	2021-11-09T09:54:00+00:00
EUR	58764.7034	2021-11-09T09:54:00+00:00
USD	68198.4268	2021-11-09T09:59:00+00:00
GBP	50272.2657	2021-11-09T09:59:00+00:00
EUR	58841.9436	2021-11-09T09:59:00+00:00
USD	68156.9469	2021-11-09T10:04:00+00:00
GBP	50241.689	2021-11-09T10:04:00+00:00
EUR	58806.1546	2021-11-09T10:04:00+00:00
USD	68180.4993	2021-11-09T10:09:00+00:00
GBP	50131.0075	2021-11-09T10:09:00+00:00
EUR	58809.1578	2021-11-09T10:09:00+00:00
USD	68201.5161	2021-11-09T10:14:00+00:00
GBP	50146.4605	2021-11-09T10:14:00+00:00
EUR	58827.2859	2021-11-09T10:14:00+00:00
USD	68229.4556	2021-11-09T10:19:00+00:00
GBP	50167.0036	2021-11-09T10:19:00+00:00
EUR	58851.3852	2021-11-09T10:19:00+00:00
USD	68166.4937	2021-11-09T10:24:00+00:00
GBP	50120.7097	2021-11-09T10:24:00+00:00
EUR	58797.0773	2021-11-09T10:24:00+00:00
USD	68058.3521	2021-11-09T10:29:00+00:00
GBP	50041.1965	2021-11-09T10:29:00+00:00
EUR	58703.7997	2021-11-09T10:29:00+00:00
USD	68060.0443	2021-11-09T10:34:00+00:00
GBP	50042.4407	2021-11-09T10:34:00+00:00
EUR	58705.2592	2021-11-09T10:34:00+00:00
USD	68027.3807	2021-11-09T10:39:00+00:00
GBP	50018.4242	2021-11-09T10:39:00+00:00
EUR	58677.0852	2021-11-09T10:39:00+00:00
USD	68000.6609	2021-11-09T10:44:00+00:00
GBP	49998.778	2021-11-09T10:44:00+00:00
EUR	58654.0381	2021-11-09T10:44:00+00:00
USD	68004.8636	2021-11-09T10:49:00+00:00
GBP	50001.8681	2021-11-09T10:49:00+00:00
EUR	58657.6631	2021-11-09T10:49:00+00:00
USD	67965.7161	2021-11-09T10:54:00+00:00
GBP	49973.0841	2021-11-09T10:54:00+00:00
EUR	58623.8963	2021-11-09T10:54:00+00:00
USD	67872.8917	2021-11-09T10:59:00+00:00
GBP	49904.8332	2021-11-09T10:59:00+00:00
EUR	58543.8306	2021-11-09T10:59:00+00:00
USD	67890.1769	2021-11-09T11:04:00+00:00
GBP	49917.5425	2021-11-09T11:04:00+00:00
EUR	58558.74	2021-11-09T11:04:00+00:00
USD	67832.5955	2021-11-09T11:09:00+00:00
GBP	49922.077	2021-11-09T11:09:00+00:00
EUR	58524.4711	2021-11-09T11:09:00+00:00
USD	67787.3046	2021-11-09T11:14:00+00:00
GBP	49888.7447	2021-11-09T11:14:00+00:00
EUR	58485.3951	2021-11-09T11:14:00+00:00
USD	67792.2093	2021-11-09T11:19:00+00:00
GBP	49892.3543	2021-11-09T11:19:00+00:00
EUR	58489.6267	2021-11-09T11:19:00+00:00
USD	67763.8821	2021-11-09T11:24:00+00:00
GBP	49871.5066	2021-11-09T11:24:00+00:00
EUR	58465.1866	2021-11-09T11:24:00+00:00
USD	67734.1955	2021-11-09T11:29:00+00:00
GBP	49849.6585	2021-11-09T11:29:00+00:00
EUR	58439.5737	2021-11-09T11:29:00+00:00
USD	67670.9995	2021-11-09T11:34:00+00:00
GBP	49803.1488	2021-11-09T11:34:00+00:00
EUR	58385.0496	2021-11-09T11:34:00+00:00
USD	67421.2781	2021-11-09T11:39:00+00:00
GBP	49619.3638	2021-11-09T11:39:00+00:00
EUR	58169.5954	2021-11-09T11:39:00+00:00
USD	67645.6337	2021-11-09T11:44:00+00:00
GBP	49784.4805	2021-11-09T11:44:00+00:00
EUR	58363.1645	2021-11-09T11:44:00+00:00
USD	67454.0901	2021-11-09T11:49:00+00:00
GBP	49643.5121	2021-11-09T11:49:00+00:00
EUR	58197.9049	2021-11-09T11:49:00+00:00
USD	67574.9729	2021-11-09T11:54:00+00:00
GBP	49732.477	2021-11-09T11:54:00+00:00
EUR	58302.1999	2021-11-09T11:54:00+00:00
USD	67620.3701	2021-11-09T11:59:00+00:00
GBP	49765.8876	2021-11-09T11:59:00+00:00
EUR	58341.3677	2021-11-09T11:59:00+00:00
USD	67632.6148	2021-11-09T12:04:00+00:00
GBP	49774.8992	2021-11-09T12:04:00+00:00
EUR	58351.9322	2021-11-09T12:04:00+00:00
USD	67531.6166	2021-11-09T12:09:00+00:00
GBP	49763.7782	2021-11-09T12:09:00+00:00
EUR	58316.3197	2021-11-09T12:09:00+00:00
USD	67436.6888	2021-11-09T12:14:00+00:00
GBP	49693.8263	2021-11-09T12:14:00+00:00
EUR	58234.3457	2021-11-09T12:14:00+00:00
USD	67440.8564	2021-11-09T12:19:00+00:00
GBP	49696.8973	2021-11-09T12:19:00+00:00
EUR	58237.9446	2021-11-09T12:19:00+00:00
USD	67414.603	2021-11-09T12:24:00+00:00
GBP	49677.5513	2021-11-09T12:24:00+00:00
EUR	58215.2737	2021-11-09T12:24:00+00:00
USD	67570.1686	2021-11-09T12:29:00+00:00
GBP	49792.187	2021-11-09T12:29:00+00:00
EUR	58349.611	2021-11-09T12:29:00+00:00
USD	67598.6695	2021-11-09T12:34:00+00:00
GBP	49813.1891	2021-11-09T12:34:00+00:00
EUR	58374.2226	2021-11-09T12:34:00+00:00
USD	67669.5115	2021-11-09T12:39:00+00:00
GBP	49865.3924	2021-11-09T12:39:00+00:00
EUR	58435.3976	2021-11-09T12:39:00+00:00
USD	67745.5961	2021-11-09T12:44:00+00:00
GBP	49921.4588	2021-11-09T12:44:00+00:00
EUR	58501.0998	2021-11-09T12:44:00+00:00
USD	67662.2071	2021-11-09T12:49:00+00:00
GBP	49860.0098	2021-11-09T12:49:00+00:00
EUR	58429.09	2021-11-09T12:49:00+00:00
USD	67510.8944	2021-11-09T12:54:00+00:00
GBP	49748.508	2021-11-09T12:54:00+00:00
EUR	58298.4253	2021-11-09T12:54:00+00:00
USD	67581.0679	2021-11-09T12:59:00+00:00
GBP	49800.2186	2021-11-09T12:59:00+00:00
EUR	58359.0229	2021-11-09T12:59:00+00:00
USD	67641.2976	2021-11-09T13:04:00+00:00
GBP	49844.6017	2021-11-09T13:04:00+00:00
EUR	58411.0338	2021-11-09T13:04:00+00:00
USD	67717.4247	2021-11-09T13:09:00+00:00
GBP	49929.7501	2021-11-09T13:09:00+00:00
EUR	58516.1841	2021-11-09T13:09:00+00:00
USD	67836.4018	2021-11-09T13:14:00+00:00
GBP	50017.4749	2021-11-09T13:14:00+00:00
EUR	58618.995	2021-11-09T13:14:00+00:00
USD	67822.0087	2021-11-09T13:19:00+00:00
GBP	50006.8626	2021-11-09T13:19:00+00:00
EUR	58606.5576	2021-11-09T13:19:00+00:00
USD	67753.9189	2021-11-09T13:24:00+00:00
GBP	49956.6582	2021-11-09T13:24:00+00:00
EUR	58547.7196	2021-11-09T13:24:00+00:00
USD	67739.2259	2021-11-09T13:29:00+00:00
GBP	49945.8248	2021-11-09T13:29:00+00:00
EUR	58535.0231	2021-11-09T13:29:00+00:00
USD	67651.0259	2021-11-09T13:34:00+00:00
GBP	49880.7926	2021-11-09T13:34:00+00:00
EUR	58458.8074	2021-11-09T13:34:00+00:00
USD	67705.0337	2021-11-09T13:39:00+00:00
GBP	49920.614	2021-11-09T13:39:00+00:00
EUR	58505.4768	2021-11-09T13:39:00+00:00
USD	67760.7831	2021-11-09T13:44:00+00:00
GBP	49961.7194	2021-11-09T13:44:00+00:00
EUR	58553.6512	2021-11-09T13:44:00+00:00
USD	67821.4925	2021-11-09T13:49:00+00:00
GBP	50006.482	2021-11-09T13:49:00+00:00
EUR	58606.1116	2021-11-09T13:49:00+00:00
USD	67856.4349	2021-11-09T13:54:00+00:00
GBP	50032.2459	2021-11-09T13:54:00+00:00
EUR	58636.3061	2021-11-09T13:54:00+00:00
USD	67981.8208	2021-11-09T13:59:00+00:00
GBP	50124.696	2021-11-09T13:59:00+00:00
EUR	58744.6549	2021-11-09T13:59:00+00:00
USD	67950.0137	2021-11-09T14:04:00+00:00
GBP	50101.2438	2021-11-09T14:04:00+00:00
EUR	58717.1696	2021-11-09T14:04:00+00:00
USD	67882.4252	2021-11-09T14:09:00+00:00
GBP	50072.7921	2021-11-09T14:09:00+00:00
EUR	58538.4772	2021-11-09T14:09:00+00:00
USD	67897.3245	2021-11-09T14:14:00+00:00
GBP	50083.7824	2021-11-09T14:14:00+00:00
EUR	58551.3256	2021-11-09T14:14:00+00:00
USD	67894.7839	2021-11-09T14:19:00+00:00
GBP	50081.9084	2021-11-09T14:19:00+00:00
EUR	58549.1348	2021-11-09T14:19:00+00:00
USD	67821.2889	2021-11-09T14:24:00+00:00
GBP	50027.6956	2021-11-09T14:24:00+00:00
EUR	58485.7563	2021-11-09T14:24:00+00:00
USD	67728.0595	2021-11-09T14:29:00+00:00
GBP	49958.9258	2021-11-09T14:29:00+00:00
EUR	58405.3598	2021-11-09T14:29:00+00:00
USD	67824.4467	2021-11-09T14:34:00+00:00
GBP	50030.0248	2021-11-09T14:34:00+00:00
EUR	58488.4794	2021-11-09T14:34:00+00:00
USD	67798.2912	2021-11-09T14:39:00+00:00
GBP	50010.7315	2021-11-09T14:39:00+00:00
EUR	58465.9242	2021-11-09T14:39:00+00:00
USD	67877.5392	2021-11-09T14:44:00+00:00
GBP	50069.188	2021-11-09T14:44:00+00:00
EUR	58534.2638	2021-11-09T14:44:00+00:00
USD	67730.3815	2021-11-09T14:49:00+00:00
GBP	49960.6386	2021-11-09T14:49:00+00:00
EUR	58407.3622	2021-11-09T14:49:00+00:00
USD	67464.0199	2021-11-09T14:54:00+00:00
GBP	49764.1597	2021-11-09T14:54:00+00:00
EUR	58177.665	2021-11-09T14:54:00+00:00
USD	67315.2656	2021-11-09T14:59:00+00:00
GBP	49654.4325	2021-11-09T14:59:00+00:00
EUR	58049.3866	2021-11-09T14:59:00+00:00
USD	67122.5739	2021-11-09T15:04:00+00:00
GBP	49512.2954	2021-11-09T15:04:00+00:00
EUR	57883.2187	2021-11-09T15:04:00+00:00
USD	66876.9642	2021-11-09T15:09:00+00:00
GBP	49342.8274	2021-11-09T15:09:00+00:00
EUR	57649.5482	2021-11-09T15:09:00+00:00
USD	66976.6171	2021-11-09T15:14:00+00:00
GBP	49416.3528	2021-11-09T15:14:00+00:00
EUR	57735.4514	2021-11-09T15:14:00+00:00
USD	67183.4032	2021-11-09T15:19:00+00:00
GBP	49568.9227	2021-11-09T15:19:00+00:00
EUR	57913.706	2021-11-09T15:19:00+00:00
USD	67118.3105	2021-11-09T15:24:00+00:00
GBP	49520.8962	2021-11-09T15:24:00+00:00
EUR	57857.5945	2021-11-09T15:24:00+00:00
USD	67051.0742	2021-11-09T15:29:00+00:00
GBP	49471.2883	2021-11-09T15:29:00+00:00
EUR	57799.6352	2021-11-09T15:29:00+00:00
USD	67208.5333	2021-11-09T15:34:00+00:00
GBP	49587.464	2021-11-09T15:34:00+00:00
EUR	57935.3687	2021-11-09T15:34:00+00:00
USD	67082.8006	2021-11-09T15:39:00+00:00
GBP	49494.6966	2021-11-09T15:39:00+00:00
EUR	57826.9841	2021-11-09T15:39:00+00:00
USD	66896.7109	2021-11-09T15:44:00+00:00
GBP	49357.3968	2021-11-09T15:44:00+00:00
EUR	57666.5703	2021-11-09T15:44:00+00:00
USD	66838.9588	2021-11-09T15:49:00+00:00
GBP	49314.7864	2021-11-09T15:49:00+00:00
EUR	57616.7867	2021-11-09T15:49:00+00:00
USD	66875.8706	2021-11-09T15:54:00+00:00
GBP	49342.0205	2021-11-09T15:54:00+00:00
EUR	57648.6055	2021-11-09T15:54:00+00:00
USD	66825.9429	2021-11-09T15:59:00+00:00
GBP	49305.1831	2021-11-09T15:59:00+00:00
EUR	57605.5666	2021-11-09T15:59:00+00:00
USD	66674.268	2021-11-09T16:04:00+00:00
GBP	49193.2751	2021-11-09T16:04:00+00:00
EUR	57474.8192	2021-11-09T16:04:00+00:00
USD	66699.5791	2021-11-09T16:09:00+00:00
GBP	49226.0235	2021-11-09T16:09:00+00:00
EUR	57575.21	2021-11-09T16:09:00+00:00
USD	66534.93	2021-11-09T16:14:00+00:00
GBP	49104.5082	2021-11-09T16:14:00+00:00
EUR	57433.0846	2021-11-09T16:14:00+00:00
USD	66735.1699	2021-11-09T16:19:00+00:00
GBP	49252.2905	2021-11-09T16:19:00+00:00
EUR	57605.9321	2021-11-09T16:19:00+00:00
USD	66731.4267	2021-11-09T16:24:00+00:00
GBP	49249.5279	2021-11-09T16:24:00+00:00
EUR	57602.701	2021-11-09T16:24:00+00:00
USD	66829.7166	2021-11-09T16:29:00+00:00
GBP	49322.0684	2021-11-09T16:29:00+00:00
EUR	57687.545	2021-11-09T16:29:00+00:00
USD	66782.5688	2021-11-09T16:34:00+00:00
GBP	49287.2721	2021-11-09T16:34:00+00:00
EUR	57646.847	2021-11-09T16:34:00+00:00
USD	66698.9757	2021-11-09T16:39:00+00:00
GBP	49225.5783	2021-11-09T16:39:00+00:00
EUR	57574.6892	2021-11-09T16:39:00+00:00
USD	67029.4051	2021-11-09T16:44:00+00:00
GBP	49469.4437	2021-11-09T16:44:00+00:00
EUR	57859.9165	2021-11-09T16:44:00+00:00
USD	66864.1529	2021-11-09T16:49:00+00:00
GBP	49347.4833	2021-11-09T16:49:00+00:00
EUR	57717.2705	2021-11-09T16:49:00+00:00
USD	66778.753	2021-11-09T16:54:00+00:00
GBP	49284.4559	2021-11-09T16:54:00+00:00
EUR	57643.5531	2021-11-09T16:54:00+00:00
USD	66692.5964	2021-11-09T16:59:00+00:00
GBP	49220.8701	2021-11-09T16:59:00+00:00
EUR	57569.1826	2021-11-09T16:59:00+00:00
USD	66574.1124	2021-11-09T17:04:00+00:00
GBP	49133.4259	2021-11-09T17:04:00+00:00
EUR	57466.907	2021-11-09T17:04:00+00:00
USD	66499.0485	2021-11-09T17:09:00+00:00
GBP	49079.6227	2021-11-09T17:09:00+00:00
EUR	57389.2108	2021-11-09T17:09:00+00:00
USD	66435.7128	2021-11-09T17:14:00+00:00
GBP	49032.8778	2021-11-09T17:14:00+00:00
EUR	57334.5516	2021-11-09T17:14:00+00:00
USD	66510.7128	2021-11-09T17:19:00+00:00
GBP	49088.2316	2021-11-09T17:19:00+00:00
EUR	57399.2772	2021-11-09T17:19:00+00:00
USD	66560.1674	2021-11-09T17:24:00+00:00
GBP	49124.7315	2021-11-09T17:24:00+00:00
EUR	57441.9569	2021-11-09T17:24:00+00:00
USD	66530.5495	2021-11-09T17:29:00+00:00
GBP	49102.8721	2021-11-09T17:29:00+00:00
EUR	57416.3965	2021-11-09T17:29:00+00:00
USD	66645.8812	2021-11-09T17:34:00+00:00
GBP	49187.9926	2021-11-09T17:34:00+00:00
EUR	57515.9286	2021-11-09T17:34:00+00:00
USD	66709.1198	2021-11-09T17:39:00+00:00
GBP	49234.6659	2021-11-09T17:39:00+00:00
EUR	57570.5041	2021-11-09T17:39:00+00:00
USD	66833.2629	2021-11-09T17:44:00+00:00
GBP	49326.2896	2021-11-09T17:44:00+00:00
EUR	57677.6405	2021-11-09T17:44:00+00:00
USD	66772.838	2021-11-09T17:49:00+00:00
GBP	49281.6931	2021-11-09T17:49:00+00:00
EUR	57625.4934	2021-11-09T17:49:00+00:00
USD	66828.1223	2021-11-09T17:54:00+00:00
GBP	49322.4956	2021-11-09T17:54:00+00:00
EUR	57673.2041	2021-11-09T17:54:00+00:00
USD	66819.7307	2021-11-09T17:59:00+00:00
GBP	49316.3022	2021-11-09T17:59:00+00:00
EUR	57665.9621	2021-11-09T17:59:00+00:00
USD	66866.7321	2021-11-09T18:04:00+00:00
GBP	49350.9916	2021-11-09T18:04:00+00:00
EUR	57706.5247	2021-11-09T18:04:00+00:00
USD	67067.9966	2021-11-09T18:09:00+00:00
GBP	49440.9845	2021-11-09T18:09:00+00:00
EUR	57858.6888	2021-11-09T18:09:00+00:00
USD	67042.391	2021-11-09T18:14:00+00:00
GBP	49422.1087	2021-11-09T18:14:00+00:00
EUR	57836.5992	2021-11-09T18:14:00+00:00
USD	66938.2151	2021-11-09T18:19:00+00:00
GBP	49345.3126	2021-11-09T18:19:00+00:00
EUR	57746.728	2021-11-09T18:19:00+00:00
USD	66918.9702	2021-11-09T18:24:00+00:00
GBP	49331.1257	2021-11-09T18:24:00+00:00
EUR	57730.1256	2021-11-09T18:24:00+00:00
USD	66806.9521	2021-11-09T18:29:00+00:00
GBP	49248.5485	2021-11-09T18:29:00+00:00
EUR	57633.4891	2021-11-09T18:29:00+00:00
USD	66822.348	2021-11-09T18:34:00+00:00
GBP	49259.8981	2021-11-09T18:34:00+00:00
EUR	57646.771	2021-11-09T18:34:00+00:00
USD	66816.8085	2021-11-09T18:39:00+00:00
GBP	49255.8145	2021-11-09T18:39:00+00:00
EUR	57641.9921	2021-11-09T18:39:00+00:00
USD	66761.115	2021-11-09T18:44:00+00:00
GBP	49214.7585	2021-11-09T18:44:00+00:00
EUR	57593.946	2021-11-09T18:44:00+00:00
USD	66732.5352	2021-11-09T18:49:00+00:00
GBP	49193.6901	2021-11-09T18:49:00+00:00
EUR	57569.2906	2021-11-09T18:49:00+00:00
USD	66660.1964	2021-11-09T18:54:00+00:00
GBP	49140.3636	2021-11-09T18:54:00+00:00
EUR	57506.8849	2021-11-09T18:54:00+00:00
USD	66590.6387	2021-11-09T18:59:00+00:00
GBP	49089.0873	2021-11-09T18:59:00+00:00
EUR	57446.8783	2021-11-09T18:59:00+00:00
USD	66563.9173	2021-11-09T19:04:00+00:00
GBP	49069.3889	2021-11-09T19:04:00+00:00
EUR	57423.8262	2021-11-09T19:04:00+00:00
USD	66479.5725	2021-11-09T19:09:00+00:00
GBP	49040.1857	2021-11-09T19:09:00+00:00
EUR	57358.3092	2021-11-09T19:09:00+00:00
USD	66376.6027	2021-11-09T19:14:00+00:00
GBP	48964.2277	2021-11-09T19:14:00+00:00
EUR	57269.4673	2021-11-09T19:14:00+00:00
USD	66547.7999	2021-11-09T19:19:00+00:00
GBP	49090.5152	2021-11-09T19:19:00+00:00
EUR	57417.1755	2021-11-09T19:19:00+00:00
USD	66484.9481	2021-11-09T19:24:00+00:00
GBP	49044.1511	2021-11-09T19:24:00+00:00
EUR	57362.9473	2021-11-09T19:24:00+00:00
USD	66595.7393	2021-11-09T19:29:00+00:00
GBP	49125.8788	2021-11-09T19:29:00+00:00
EUR	57458.5375	2021-11-09T19:29:00+00:00
USD	66533.6048	2021-11-09T19:34:00+00:00
GBP	49080.0439	2021-11-09T19:34:00+00:00
EUR	57404.9281	2021-11-09T19:34:00+00:00
USD	66497.0904	2021-11-09T19:39:00+00:00
GBP	49053.1082	2021-11-09T19:39:00+00:00
EUR	57373.4236	2021-11-09T19:39:00+00:00
USD	66623.1195	2021-11-09T19:44:00+00:00
GBP	49146.0764	2021-11-09T19:44:00+00:00
EUR	57482.161	2021-11-09T19:44:00+00:00
USD	66713.811	2021-11-09T19:49:00+00:00
GBP	49212.9771	2021-11-09T19:49:00+00:00
EUR	57560.4092	2021-11-09T19:49:00+00:00
USD	66774.6786	2021-11-09T19:54:00+00:00
GBP	49257.8775	2021-11-09T19:54:00+00:00
EUR	57612.9256	2021-11-09T19:54:00+00:00
USD	66814.9881	2021-11-09T19:59:00+00:00
GBP	49287.6127	2021-11-09T19:59:00+00:00
EUR	57647.7045	2021-11-09T19:59:00+00:00
USD	66799.7179	2021-11-09T20:04:00+00:00
GBP	49276.3483	2021-11-09T20:04:00+00:00
EUR	57634.5294	2021-11-09T20:04:00+00:00
USD	66792.5288	2021-11-09T20:09:00+00:00
GBP	49250.139	2021-11-09T20:09:00+00:00
EUR	57607.8881	2021-11-09T20:09:00+00:00
USD	66759.5593	2021-11-09T20:14:00+00:00
GBP	49225.8287	2021-11-09T20:14:00+00:00
EUR	57579.4523	2021-11-09T20:14:00+00:00
USD	66689.551	2021-11-09T20:19:00+00:00
GBP	49174.2073	2021-11-09T20:19:00+00:00
EUR	57519.0708	2021-11-09T20:19:00+00:00
USD	66940.7587	2021-11-09T20:24:00+00:00
GBP	49359.4378	2021-11-09T20:24:00+00:00
EUR	57735.735	2021-11-09T20:24:00+00:00
USD	67064.9871	2021-11-09T20:29:00+00:00
GBP	49451.0389	2021-11-09T20:29:00+00:00
EUR	57842.8807	2021-11-09T20:29:00+00:00
USD	66951.9047	2021-11-09T20:34:00+00:00
GBP	49367.6564	2021-11-09T20:34:00+00:00
EUR	57745.3482	2021-11-09T20:34:00+00:00
USD	67008.9647	2021-11-09T20:39:00+00:00
GBP	49409.7302	2021-11-09T20:39:00+00:00
EUR	57794.562	2021-11-09T20:39:00+00:00
USD	67303.9824	2021-11-09T20:44:00+00:00
GBP	49627.2645	2021-11-09T20:44:00+00:00
EUR	58049.0118	2021-11-09T20:44:00+00:00
